pair_id,prev_timestamp,curr_timestamp,trajectory_timestamp,delta_x,delta_y,delta_z,delta_yaw,yaw,pitch,roll,image_pair_path
pair_0363,1703165238.925896,1703165239.0264738,1703165238.977913,0.008355657660378,0.0026890170206967,0.0001145077258979,-0.0013959435294604,0.0582934218227058,0.0035297800442602,0.0724925301636178,/app/output/image_pairs/pair_0363
pair_0364,1703165239.0264738,1703165239.1757283,1703165239.097913,0.0081491210484947,0.0030383230197052,-0.0002693479230554,0.001898493006074,0.0504216192696819,0.0024252456811607,0.0729357845639308,/app/output/image_pairs/pair_0364
pair_0365,1703165239.1757283,1703165239.3262436,1703165239.2579129,0.0070670161016055,0.0025994898736408,-0.0002561275850723,-0.0037338789286748,0.050479856360512,-0.0035221559105015,0.0740220943572634,/app/output/image_pairs/pair_0365
pair_0366,1703165239.3262436,1703165239.4267604,1703165239.3779128,0.0082416281454289,0.0040004834856094,7.233820347885e-05,0.0031138267166473,0.0489403471161045,-0.0111204428956767,0.0746699172201969,/app/output/image_pairs/pair_0366
pair_0367,1703165239.4267604,1703165239.5755208,1703165239.497913,0.0084077480575914,0.0006954920526801,0.0002066754557057,-0.0033151559488333,0.0484519266187139,-0.014431365428375,0.0680943399425354,/app/output/image_pairs/pair_0367
pair_0368,1703165239.5755208,1703165239.675956,1703165239.617913,0.0081394384945601,0.0033358713505248,9.39636441443792e-06,0.0016167242649366,0.043229848413994,-0.0187669269479367,0.059865345743744,/app/output/image_pairs/pair_0368
pair_0369,1703165239.675956,1703165239.8263414,1703165239.7579129,0.0080119326875918,0.0015274964531165,0.0002495299577751,-0.0034856889123085,0.039968231902226,-0.0239331760689126,0.0545226838366738,/app/output/image_pairs/pair_0369
pair_0370,1703165239.8263414,1703165239.975684,1703165239.8979127,0.0074932574626824,0.0048013115494127,-0.0001762417582079,0.0027639825392954,0.0416228749188494,-0.0273961148791791,0.0479139447820271,/app/output/image_pairs/pair_0370
pair_0371,1703165239.975684,1703165240.1253269,1703165240.0579128,0.0076054320852501,0.0010080144204674,0.0003521359890865,-0.0009617981516561,0.0320960644195385,-0.0345817443194992,0.0421395024457249,/app/output/image_pairs/pair_0371
pair_0372,1703165240.1253269,1703165240.225915,1703165240.1779127,0.0082663944854513,0.0038599357999294,0.0005389239634034,0.001593088692017,0.0440782717346167,-0.0463778982511296,0.0512597123134477,/app/output/image_pairs/pair_0372
pair_0373,1703165240.225915,1703165240.3755472,1703165240.2979128,0.0072302145822087,0.0020683739773815,0.000243140425317,-0.0012471984416185,0.033964342659085,-0.0536281605117705,0.0511081650992492,/app/output/image_pairs/pair_0373
pair_0374,1703165240.3755472,1703165240.5263722,1703165240.4579127,0.0075580978369691,0.0011093543523968,0.0004005151270917,-0.0021162662080629,0.0438748421384972,-0.0632917354222849,0.0474753702301803,/app/output/image_pairs/pair_0374
pair_0375,1703165240.5263722,1703165240.6756675,1703165240.597913,0.008840257433698,0.0006874240435635,0.0010048290399771,0.0019430943436786,0.0367628753301492,-0.074944691872367,0.0559363394389527,/app/output/image_pairs/pair_0375
pair_0376,1703165240.6756675,1703165240.7760973,1703165240.717913,0.0085421631224549,0.0003401032717604,0.00067674635207,-0.0019077060727527,0.0445422052111119,-0.077735221381618,0.0588517794707418,/app/output/image_pairs/pair_0376
pair_0377,1703165240.7760973,1703165240.926101,1703165240.857913,0.00810570615729,0.0023743856812827,0.0003986277636305,0.000582942554813,0.0373621465197777,-0.0810468086414917,0.0624797679523798,/app/output/image_pairs/pair_0377
pair_0378,1703165240.926101,1703165241.0754843,1703165240.997913,0.0089659654284921,0.0007421598237223,0.0009941864695416,-0.0024342787638312,0.0368165483777401,-0.0891982457406885,0.0628947112345478,/app/output/image_pairs/pair_0378
pair_0379,1703165241.0754843,1703165241.225067,1703165241.1579127,0.009213229118496,0.0013512742738337,0.0011578789497636,0.0023246966385469,0.0409718012178859,-0.087894516849292,0.0573795164451651,/app/output/image_pairs/pair_0379
pair_0380,1703165241.225067,1703165241.326176,1703165241.2779129,0.0079065669699551,0.004440556345288,0.0001352941675383,-0.0006630600977635,0.0400183704928951,-0.0840519155582286,0.059384062358259,/app/output/image_pairs/pair_0380
pair_0381,1703165241.326176,1703165241.475955,1703165241.3979127,0.0091325241441624,-0.0007877561843672,0.0010879879424746,0.0036826777112089,0.0629473034309713,-0.0805449305550476,0.0557313789569769,/app/output/image_pairs/pair_0381
pair_0382,1703165241.475955,1703165241.5760882,1703165241.5179129,0.0073715534432796,0.0011211103153123,0.0001573176315041,0.0016861870780595,0.0803411176469875,-0.0762333084739792,0.0522352199648873,/app/output/image_pairs/pair_0382
pair_0383,1703165241.5760882,1703165241.725648,1703165241.6579127,0.0106048247610082,-0.0010933661118023,0.0017121904774076,0.0057583168055245,0.1186341886901119,-0.0699441668290692,0.0539706152593842,/app/output/image_pairs/pair_0383
pair_0384,1703165241.725648,1703165241.876014,1703165241.7979128,0.0117213251291454,0.0016404104544951,0.0016615025851459,0.007939119098538,0.1589222010124275,-0.0595481507297062,0.0547860972637704,/app/output/image_pairs/pair_0384
pair_0385,1703165241.876014,1703165242.0258286,1703165241.9579127,0.0111604356783567,0.0058407818407065,0.0014366131360121,0.0069407837558976,0.2198533946083307,-0.0525729502506397,0.0585152730010687,/app/output/image_pairs/pair_0385
pair_0386,1703165242.0258286,1703165242.1757152,1703165242.097913,0.0075404721330039,0.0048615153417891,-0.0002418883249684,0.0074374948176728,0.2653053165182313,-0.0402967162057148,0.060559117250802,/app/output/image_pairs/pair_0386
pair_0387,1703165242.1757152,1703165242.2761059,1703165242.217913,0.0091497829926239,0.0049174632489482,0.0003628926597355,0.0084028772376684,0.3161933494580095,-0.026911408899401,0.062827371822352,/app/output/image_pairs/pair_0387
pair_0388,1703165242.2761059,1703165242.4252818,1703165242.357913,0.0083495593280096,0.0049402954777281,0.0002169329124099,0.0076210302465086,0.3805731359763968,-0.0090311986697505,0.0654235551884228,/app/output/image_pairs/pair_0388
pair_0389,1703165242.4252818,1703165242.5264869,1703165242.477913,0.0074112433196686,0.0051572681827362,-4.077464451224255e-05,0.0055706660141438,0.4035271761769753,0.005743662461877,0.0669607709894288,/app/output/image_pairs/pair_0389
pair_0390,1703165242.5264869,1703165242.6764517,1703165242.597913,0.0048548604967173,0.0094859436451215,-0.0009832597713123,0.0024208853601017,0.4274843234483775,0.0241024830351028,0.0638123729975783,/app/output/image_pairs/pair_0390
pair_0391,1703165242.6764517,1703165242.8259683,1703165242.7579129,0.0016697064597033,0.017984910950598,-0.0009542905726993,0.0057060197110768,0.4744416235566242,0.0361948724713907,0.0493203378854971,/app/output/image_pairs/pair_0391
pair_0392,1703165242.8259683,1703165242.92628,1703165242.817913,0.0127745912536005,0.0019313925499125,0.0007454388931137,0.0029479038601263,0.4725220727138608,0.0223041013279179,0.0411946079453661,/app/output/image_pairs/pair_0392
pair_0393,1703165242.92628,1703165243.0762162,1703165242.817913,0.0127745912536005,0.0019313925499125,0.0007454388931137,0.0029479038601263,0.4725220727138608,0.0223041013279179,0.0411946079453661,/app/output/image_pairs/pair_0393
pair_0394,1703165243.0762162,1703165243.2260022,1703165242.817913,0.0127745912536005,0.0019313925499125,0.0007454388931137,0.0029479038601263,0.4725220727138608,0.0223041013279179,0.0411946079453661,/app/output/image_pairs/pair_0394
pair_0395,1703165243.2260022,1703165243.3264785,1703165242.817913,0.0127745912536005,0.0019313925499125,0.0007454388931137,0.0029479038601263,0.4725220727138608,0.0223041013279179,0.0411946079453661,/app/output/image_pairs/pair_0395
pair_0396,1703165243.3264785,1703165243.476549,1703165243.857913,0.4383206624619147,0.2910053143524456,-0.0278105108850303,-0.0360989285390225,0.4364231441748382,0.0276562744691629,-0.0128816716424468,/app/output/image_pairs/pair_0396
pair_0397,1703165243.476549,1703165243.626358,1703165243.857913,0.4383206624619147,0.2910053143524456,-0.0278105108850303,-0.0360989285390225,0.4364231441748382,0.0276562744691629,-0.0128816716424468,/app/output/image_pairs/pair_0397
pair_0398,1703165243.626358,1703165243.7761106,1703165243.857913,0.4383206624619147,0.2910053143524456,-0.0278105108850303,-0.0360989285390225,0.4364231441748382,0.0276562744691629,-0.0128816716424468,/app/output/image_pairs/pair_0398
pair_0399,1703165243.7761106,1703165243.8764954,1703165243.857913,0.4383206624619147,0.2910053143524456,-0.0278105108850303,-0.0360989285390225,0.4364231441748382,0.0276562744691629,-0.0128816716424468,/app/output/image_pairs/pair_0399
pair_0400,1703165243.8764954,1703165244.0255065,1703165243.857913,0.4383206624619147,0.2910053143524456,-0.0278105108850303,-0.0360989285390225,0.4364231441748382,0.0276562744691629,-0.0128816716424468,/app/output/image_pairs/pair_0400
pair_0401,1703165244.0255065,1703165244.176156,1703165243.857913,0.4383206624619147,0.2910053143524456,-0.0278105108850303,-0.0360989285390225,0.4364231441748382,0.0276562744691629,-0.0128816716424468,/app/output/image_pairs/pair_0401
pair_0402,1703165244.176156,1703165244.3255708,1703165244.5579128,0.3021670306227282,0.1876123927404784,0.0177779632402723,0.0075025170548327,0.443925661229671,0.0300790701353804,0.0938059184389755,/app/output/image_pairs/pair_0402
pair_0403,1703165244.3255708,1703165244.4260643,1703165244.5579128,0.3021670306227282,0.1876123927404784,0.0177779632402723,0.0075025170548327,0.443925661229671,0.0300790701353804,0.0938059184389755,/app/output/image_pairs/pair_0403
pair_0404,1703165244.4260643,1703165244.5754275,1703165244.5579128,0.3021670306227282,0.1876123927404784,0.0177779632402723,0.0075025170548327,0.443925661229671,0.0300790701353804,0.0938059184389755,/app/output/image_pairs/pair_0404
pair_0405,1703165244.5754275,1703165244.675745,1703165244.617913,0.009297645389112,0.0042622774967844,0.0006506929688701,0.0009872921907422,0.4309497262898788,0.0461539340447004,0.0973587962386148,/app/output/image_pairs/pair_0405
pair_0406,1703165244.675745,1703165244.8259013,1703165244.7579129,0.0268491749674151,0.0196977990654672,-0.0003156177316983,-0.0129895723030645,0.4372908190448283,0.021361007715154,0.0975469378213538,/app/output/image_pairs/pair_0406
pair_0407,1703165244.8259013,1703165244.975667,1703165244.8979127,0.0063742026514628,0.0055027282639872,-0.0005776836251517,0.0014489779243784,0.4239733344645713,0.0325884405095376,0.087386116544283,/app/output/image_pairs/pair_0407
pair_0408,1703165244.975667,1703165245.1257393,1703165244.8979127,0.0063742026514628,0.0055027282639872,-0.0005776836251517,0.0014489779243784,0.4239733344645713,0.0325884405095376,0.087386116544283,/app/output/image_pairs/pair_0408
pair_0409,1703165245.1257393,1703165245.274987,1703165244.8979127,0.0063742026514628,0.0055027282639872,-0.0005776836251517,0.0014489779243784,0.4239733344645713,0.0325884405095376,0.087386116544283,/app/output/image_pairs/pair_0409
pair_0410,1703165245.274987,1703165245.3755543,1703165244.8979127,0.0063742026514628,0.0055027282639872,-0.0005776836251517,0.0014489779243784,0.4239733344645713,0.0325884405095376,0.087386116544283,/app/output/image_pairs/pair_0410
pair_0411,1703165245.3755543,1703165245.4756863,1703165244.8979127,0.0063742026514628,0.0055027282639872,-0.0005776836251517,0.0014489779243784,0.4239733344645713,0.0325884405095376,0.087386116544283,/app/output/image_pairs/pair_0411
pair_0412,1703165245.4756863,1703165245.575771,1703165244.8979127,0.0063742026514628,0.0055027282639872,-0.0005776836251517,0.0014489779243784,0.4239733344645713,0.0325884405095376,0.087386116544283,/app/output/image_pairs/pair_0412
pair_0413,1703165245.575771,1703165245.6759307,1703165244.8979127,0.0063742026514628,0.0055027282639872,-0.0005776836251517,0.0014489779243784,0.4239733344645713,0.0325884405095376,0.087386116544283,/app/output/image_pairs/pair_0413
pair_0414,1703165245.6759307,1703165245.7759423,1703165246.4179127,0.6494826365279787,0.3519668063971777,0.0066132292957127,0.0204990024225538,0.4444723368871252,0.0138210658220958,0.0687699343335436,/app/output/image_pairs/pair_0414
pair_0415,1703165245.7759423,1703165245.9255435,1703165246.4179127,0.6494826365279787,0.3519668063971777,0.0066132292957127,0.0204990024225538,0.4444723368871252,0.0138210658220958,0.0687699343335436,/app/output/image_pairs/pair_0415
pair_0416,1703165245.9255435,1703165246.0757627,1703165246.4179127,0.6494826365279787,0.3519668063971777,0.0066132292957127,0.0204990024225538,0.4444723368871252,0.0138210658220958,0.0687699343335436,/app/output/image_pairs/pair_0416
pair_0417,1703165246.0757627,1703165246.175942,1703165246.4179127,0.6494826365279787,0.3519668063971777,0.0066132292957127,0.0204990024225538,0.4444723368871252,0.0138210658220958,0.0687699343335436,/app/output/image_pairs/pair_0417
pair_0418,1703165246.175942,1703165246.3258746,1703165246.4179127,0.6494826365279787,0.3519668063971777,0.0066132292957127,0.0204990024225538,0.4444723368871252,0.0138210658220958,0.0687699343335436,/app/output/image_pairs/pair_0418
pair_0419,1703165246.3258746,1703165246.4758506,1703165246.4179127,0.6494826365279787,0.3519668063971777,0.0066132292957127,0.0204990024225538,0.4444723368871252,0.0138210658220958,0.0687699343335436,/app/output/image_pairs/pair_0419
pair_0420,1703165246.4758506,1703165246.5761178,1703165246.5179129,0.0065083756289272,0.0043434919822293,2.983124453848074e-05,-0.0020458756998911,0.4408119601172607,0.0168034133466815,0.0692134213777151,/app/output/image_pairs/pair_0420
pair_0421,1703165246.5761178,1703165246.7259605,1703165246.617913,0.0098509775569839,0.0042030153590311,0.0009948028279164,0.0005856861510145,0.4400511477893797,0.0164528934734734,0.0690567405682735,/app/output/image_pairs/pair_0421
pair_0422,1703165246.7259605,1703165246.8757608,1703165246.7979128,0.0077134250093795,0.0028417131095335,0.0005447289913402,-0.0021805949319075,0.4356795782307567,0.0271087317595462,0.0740152706120772,/app/output/image_pairs/pair_0422
pair_0423,1703165246.8757608,1703165246.9761083,1703165246.7979128,0.0077134250093795,0.0028417131095335,0.0005447289913402,-0.0021805949319075,0.4356795782307567,0.0271087317595462,0.0740152706120772,/app/output/image_pairs/pair_0423
pair_0424,1703165246.9761083,1703165247.125815,1703165246.7979128,0.0077134250093795,0.0028417131095335,0.0005447289913402,-0.0021805949319075,0.4356795782307567,0.0271087317595462,0.0740152706120772,/app/output/image_pairs/pair_0424
pair_0425,1703165247.125815,1703165247.2758663,1703165246.7979128,0.0077134250093795,0.0028417131095335,0.0005447289913402,-0.0021805949319075,0.4356795782307567,0.0271087317595462,0.0740152706120772,/app/output/image_pairs/pair_0425
